t, Precipitation, Flow
03/11/17,0,4285.099
03/11/17,0,4476.477
03/11/17,0,4667.855
03/11/17,0,4859.233
03/11/17,0,5050.611
03/12/17,0,5241.989
03/12/17,0,5433.367
03/12/17,0,5624.745
03/12/17,0,5816.123
03/12/17,0,6007.501
03/12/17,0,6198.879
03/12/17,0,6390.257
03/12/17,0,6581.635
03/12/17,4.761732E-05,6773.013
03/12/17,0.0005933267,6964.391
03/13/17,0.000200004,7155.769
03/13/17,0.000700089,7347.147
03/13/17,0.0008861965,7538.525
03/13/17,0.0003,7729.903
03/13/17,0,7921.281
03/13/17,0,8112.659
03/13/17,0,8304.037
03/13/17,0,8495.415
03/13/17,0,8686.793
03/13/17,0,8878.171
03/14/17,0,9069.549
03/14/17,0,9260.927
03/14/17,0,9452.306
03/14/17,0,12453.07
03/14/17,0,62142.99
03/14/17,0,93214.57
03/14/17,0,42570.41
03/14/17,0,51133.4
03/14/17,0,57983.84
03/14/17,0,40368.48
03/15/17,0,23609.47
03/15/17,0,15853.81
03/15/17,0,11205.32
03/15/17,0,10984.57
03/15/17,0,10747.36
03/15/17,0,10510.15
03/15/17,0,10272.95
03/15/17,0,10035.74
03/15/17,0,9798.531
03/15/17,0,9561.323
03/16/17,0,9324.115
03/16/17,0,9086.907
03/16/17,0,8849.699
03/16/17,0,8612.491
03/16/17,0,8375.283
03/16/17,0,8138.075
03/16/17,0,7900.867
03/16/17,0,7663.659
03/16/17,0,7426.452
03/16/17,0,7189.244
03/17/17,8.665713E-05,6952.036
03/17/17,0,6714.828
03/17/17,0,6477.62
03/17/17,0,6240.412
03/17/17,0,6003.204
03/17/17,0,5765.996
03/17/17,0,5528.788
03/17/17,0,5291.58
03/17/17,0.0001565259,5054.372
03/17/17,0.0009913579,4817.164
03/18/17,0.0004400286,4579.956
03/18/17,0.0004466635,4342.749
03/18/17,0.0003749848,4105.541
03/18/17,4.999971E-05,3572
03/18/17,0,3816.663
03/18/17,0,4085.781
03/18/17,0,3572.005
03/18/17,0,3572
03/18/17,0,4379.37
03/18/17,0,3816.653
03/19/17,0,3572
03/19/17,0,5676.042
03/19/17,0,49910.14
03/19/17,0,60675.07
03/19/17,0,51133.43
03/19/17,0,39389.85
03/19/17,0,26178.36
03/19/17,0,17297.29
03/19/17,0,11816.96
03/19/17,0,10593.66
03/20/17,0,8930.001
03/20/17,0,6923.809
03/20/17,0,6458.959
03/20/17,0,6043.042
03/20/17,0,5676.055
03/20/17,0,4697.425
03/20/17,0,5015.48
03/20/17,0,7877.973
03/20/17,0,4379.37
03/20/17,0,4379.364
03/21/17,0,4085.781
03/21/17,0,4085.781
03/21/17,0,4085.781
03/21/17,0,3572.005
03/21/17,0,3816.658
03/21/17,0,3572.005
03/21/17,0,3816.658
03/21/17,0,3572
03/21/17,0,3572
03/21/17,0,3572
03/22/17,0,3572
03/22/17,0,3572
03/22/17,0,3327.343
03/22/17,0,3327.343
03/22/17,0,3327.343
03/22/17,0,3327.338
03/22/17,0,3107.151
03/22/17,0,3107.151
03/22/17,0,2886.964
03/22/17,0,3107.151
03/23/17,0,2886.959
03/23/17,0,2886.959
03/23/17,0,2886.959
03/23/17,0,2886.959
03/23/17,0,2886.959
03/23/17,0,2886.959
03/23/17,0,2691.237
03/23/17,0,2691.233
03/23/17,0,2691.233
03/23/17,0,2691.233
03/24/17,0,2691.233
03/24/17,0,2691.233
03/24/17,0,2691.233
03/24/17,0,2886.959
03/24/17,0,2691.233
03/24/17,0,2691.233
03/24/17,0,2691.233
03/24/17,0,4085.781
03/24/17,0,3816.658
03/24/17,0,3816.658
03/25/17,0,3327.343
03/25/17,0,3107.151
03/25/17,0,3107.151
03/25/17,0,2886.959
03/25/17,0,2691.233
03/25/17,0,2691.233
03/25/17,0,2691.233
03/25/17,0,2691.233
03/25/17,0,2691.233
03/25/17,0,2495.511
03/26/17,0,2691.233
03/26/17,5.516378E-05,2691.233
03/26/17,0,2691.233
03/26/17,0,2691.233
03/26/17,0,2495.507
03/26/17,0,2691.233
03/26/17,0,2691.233
03/26/17,0,2495.507
03/26/17,0,2495.507
03/26/17,0,2691.233
03/27/17,0,2691.233
03/27/17,0,2691.233
03/27/17,0,2691.233
03/27/17,0,2691.233
03/27/17,0.0001,2691.233
03/27/17,0,2886.955
03/27/17,0,2691.233
03/27/17,0,2691.233
03/27/17,0,2691.229
03/27/17,0,2691.233
03/28/17,0,2691.233
03/28/17,0,2691.233
03/28/17,0,2691.233
03/28/17,0,2691.233
03/28/17,0,2691.233
03/28/17,0,2495.507
03/28/17,0,2691.233
03/28/17,0,6458.959
03/28/17,0,3327.343
03/28/17,0,2886.959
03/29/17,0,2691.233
03/29/17,0,2691.233
03/29/17,0,2691.233
03/29/17,0,2495.507
03/29/17,0,2128.521
03/29/17,0,2128.521
03/29/17,0,2128.521
03/29/17,0,2128.521
03/29/17,0,2128.521
03/29/17,0,2691.233
03/30/17,0,1957.264
03/30/17,0,2128.521
03/30/17,0,2128.521
03/30/17,0.0009333341,2128.521
03/30/17,0.001566879,2128.521
03/30/17,0.001226543,2128.521
03/30/17,0,2128.521
03/30/17,0,5676.055
03/30/17,0,2495.507
03/30/17,0,2128.521
03/31/17,0,2128.521
03/31/17,4.666353E-05,2128.521
03/31/17,0,2128.521
03/31/17,0,2128.521
03/31/17,0,2128.521
03/31/17,0,14483.71
03/31/17,0,147284
03/31/17,0,155602.3
03/31/17,0,45017.01
03/31/17,0,23609.45
04/01/17,0,20379.97
04/01/17,0,18789.7
04/01/17,0,12453.06
04/01/17,0,10006.49
04/01/17,0,7877.973
04/01/17,0,7388.658
04/01/17,0,6923.809
04/01/17,0,5676.055
04/01/17,0,5676.055
04/01/17,0,4379.37
04/02/17,0,4085.781
04/02/17,0,4085.787
04/02/17,0,4085.776
04/02/17,0,3816.658
04/02/17,0,3572
04/02/17,0,3572
04/02/17,0,3572
04/02/17,0,3327.343
04/02/17,0.0002666661,3327.343
04/02/17,0,3327.343
04/03/17,0,3327.343
04/03/17,0,3327.343
04/03/17,0,3327.343
04/03/17,0,3107.151
04/03/17,0,3107.151
04/03/17,0,3107.151
04/03/17,0,3107.151
04/03/17,0,3107.151
04/03/17,0,3107.151
04/03/17,0,3107.151
04/04/17,0,3107.151
04/04/17,0,19572.6
04/04/17,0,10593.67
04/04/17,0,6043.042
04/04/17,0,4697.425
04/04/17,0,3816.658
04/04/17,0,3816.653
04/04/17,0,3572
04/04/17,0,3572
04/04/17,0,3327.343
04/05/17,0,3107.151
04/05/17,0,3107.151
04/05/17,0,2886.959
04/05/17,0,2886.959
04/05/17,0.001733598,2886.959
04/05/17,0.000899996,2886.959
04/05/17,7.139946E-05,2691.233
04/05/17,5.337227E-05,2691.233
04/05/17,0.0006000006,2691.233
04/05/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,2691.233
04/06/17,0,59451.76
04/06/17,0,1186590
04/06/17,0,95171.83
04/06/17,0,78290.49
04/07/17,0,39389.85
04/07/17,0,35230.69
04/07/17,0,22777.62
04/07/17,0,18789.7
04/07/17,0,15853.81
04/07/17,0,13823.15
04/07/17,0,13138.11
04/07/17,0,11205.32
04/07/17,0,11205.32
04/07/17,0,10006.49
04/08/17,0,9468.237
04/08/17,0,7877.973
04/08/17,0,6923.809
04/08/17,0,7388.649
04/08/17,0,6458.959
04/08/17,0,6043.05
04/08/17,0,6458.959
04/08/17,0,6043.034
04/08/17,0,5676.055
04/08/17,0,5676.055
04/09/17,0,5676.042
04/09/17,0,4697.431
04/09/17,0,4697.431
04/09/17,0,5015.48
04/09/17,0,4697.425
04/09/17,0,4379.377
04/09/17,0,4697.425
04/09/17,0,4085.781
04/09/17,0,4085.781
04/09/17,0,4085.781
04/10/17,0,4085.781
04/10/17,0,4379.37
04/10/17,0,4085.781
04/10/17,0,4085.781
04/10/17,0,4085.781
04/10/17,0,4085.776
04/10/17,0,4697.419
04/10/17,0,3816.663
04/10/17,0,4085.781
04/10/17,0,4085.781
04/11/17,0,3816.663
04/11/17,0,4085.781
04/11/17,0,3816.658
04/11/17,0,3694.328
04/11/17,0,3767.726
04/11/17,0,3743.258
04/11/17,0,3694.329
04/11/17,0,3987.919
04/11/17,0,3816.657
04/11/17,0,3987.918
04/12/17,0,3474.138
04/12/17,0,3449.672
04/12/17,0,3449.672
04/12/17,0,3498.603
04/12/17,0,3498.603
04/12/17,0,3449.673
04/12/17,0,3449.673
04/12/17,0,3743.257
04/12/17,0,3474.139
04/12/17,0,3498.604
04/13/17,0,3425.206
04/13/17,0,3523.068
04/13/17,0,3547.534
04/13/17,0,3302.878
04/13/17,0,3278.411
04/13/17,0,3229.479
04/13/17,0,3278.411
04/13/17,0,3474.138
04/13/17,0,3253.945
04/13/17,0,3351.807
04/14/17,0,3278.411
04/14/17,0,3253.946
04/14/17,0,3278.411
04/14/17,0,3253.945
04/14/17,0,3302.876
04/14/17,0,3302.876
04/14/17,0,3302.876
04/14/17,0,3082.685
04/14/17,0,3474.138
04/14/17,0,3253.946
04/15/17,0,3278.411
04/15/17,0,3351.808
04/15/17,0,3302.876
04/15/17,0,3253.946
04/15/17,0,3156.081
04/15/17,0,3278.411
04/15/17,0,3278.412
04/15/17,0,3009.288
04/15/17,0,2960.357
04/15/17,0,3425.206
04/16/17,0,3278.41
04/16/17,0,3229.481
04/16/17,0,3278.411
04/16/17,0,2984.823
04/16/17,0,3033.754
04/16/17,0.0004332857,3107.15
04/16/17,0,3009.288
04/16/17,0,3058.219
04/16/17,0,3058.22
04/16/17,0,3033.755
04/17/17,0,3009.288
04/17/17,0,3033.754
04/17/17,0,3033.753
04/17/17,0,2960.355
04/17/17,0,2789.097
04/17/17,0,2764.629
04/17/17,0,3009.289
04/17/17,0,6532.353
04/17/17,0,9835.227
04/17/17,0,6067.506
04/18/17,0,4403.835
04/18/17,0,3792.193
04/18/17,0,3547.535
04/18/17,0,3205.014
04/18/17,0,3033.754
04/18/17,0,2862.493
04/18/17,0,2838.027
04/18/17,0,2740.166
04/18/17,0,2789.097
04/18/17,0,2789.097
04/19/17,0,2740.166
04/19/17,0,2642.303
04/19/17,0,2568.904
04/19/17,0,2568.904
04/19/17,0,2617.835
04/19/17,0,2617.836
04/19/17,0,2862.493
04/19/17,0,2789.098
04/19/17,0,2862.492
04/19/17,0,2740.166
04/20/17,0,2764.632
04/20/17,0,2862.492
04/20/17,8.666013E-05,2886.958
04/20/17,0,2764.632
04/20/17,0,2544.439
04/20/17,0,2886.959
04/20/17,0.0002333177,7070.594
04/20/17,0,8367.292
04/20/17,0,4452.767
04/20/17,0.0002200142,3767.726
04/21/17,0,3302.878
04/21/17,0,5700.52
04/21/17,0,3816.657
04/21/17,0,3572.001
04/21/17,0.0001,3278.413
04/21/17,0.000317804,3033.753
04/21/17,0.0001755838,3033.753
04/21/17,0.0001789392,2715.699
04/21/17,0,3033.754
04/21/17,0,16196.36
04/22/17,0,14532.66
04/22/17,0,5064.413
04/22/17,0,3278.412
04/22/17,0,3033.754
04/22/17,0,2862.493
04/22/17,0,2862.493
04/22/17,0,3033.755
04/22/17,0,4648.493
04/22/17,0,17419.61
04/22/17,0,22484.03
04/23/17,0,14826.25
04/23/17,0,8073.702
04/23/17,0,5553.729
04/23/17,3.333327E-05,4452.767
04/23/17,0,3498.603
04/23/17,7.116764E-05,3302.876
04/23/17,0.0004333177,3278.41
04/23/17,1.334307E-05,3058.219
04/23/17,1.429522E-05,3009.287
04/23/17,0,3082.685
04/24/17,3.842778E-05,2984.822
04/24/17,0,2789.095
04/24/17,0,2838.028
04/24/17,0,2519.973
04/24/17,6.279294E-05,2299.782
04/24/17,0,2838.029
04/24/17,4.666353E-05,2935.891
04/24/17,0,2838.027
04/24/17,0,9933.085
04/24/17,0,16392.06
04/25/17,5.7879E-05,8611.951
04/25/17,0,6777.013
04/25/17,0,5211.206
04/25/17,0,10153.29
04/25/17,0,7070.605
04/25/17,0,4672.961
04/25/17,0,3743.261
04/25/17,0,5357.997
04/25/17,0,15731.48
04/25/17,0,9639.512
04/26/17,0,6091.973
04/26/17,0,4575.096
04/26/17,0,4036.85
04/26/17,0,3987.919
04/26/17,0,5969.647
04/26/17,0,5382.47
04/26/17,0,4281.507
04/26/17,0,3767.727
04/26/17,0,3449.672
04/26/17,0,3253.946
04/27/17,0,3351.808
04/27/17,0,3033.754
04/27/17,0,3107.149
04/27/17,0,2740.165
04/27/17,0,2862.493
04/27/17,0,2838.029
04/27/17,0,2642.3
04/27/17,0,2544.439
04/27/17,0,3400.739
04/27/17,0,3082.686
04/28/17,0,3351.809
04/28/17,0,3351.808
04/28/17,0,3180.549
04/28/17,0,3205.015
04/28/17,0,3033.755
04/28/17,0,3229.478
04/28/17,0,3253.946
04/28/17,0,3082.685
04/28/17,0,4403.835
04/28/17,0,3131.616
04/29/17,0,2789.096
04/29/17,0,2373.178
04/29/17,0,2397.644
04/29/17,0,2373.178
04/29/17,0,2299.781
04/29/17,0,2373.178
04/29/17,0,2397.644
04/29/17,0,2373.179
04/29/17,0,2226.382
04/29/17,0,2373.178
04/30/17,0,2177.453
04/30/17,0,2348.713
04/30/17,0,2324.247
04/30/17,0,2250.85
04/30/17,0,2348.712
04/30/17,0,2250.848
04/30/17,0,2250.847
04/30/17,0,2250.849
04/30/17,0,2177.454
04/30/17,0,2299.78
05/01/17,0,2250.85
05/01/17,0,2201.917
05/01/17,0,2152.987
05/01/17,0,2201.917
05/01/17,0,2152.986
05/01/17,0,2128.522
05/01/17,0,2104.055
05/01/17,0,2226.384
05/01/17,0,2250.85
05/01/17,0,2299.78
05/02/17,0,2373.179
05/02/17,0,2568.904
05/02/17,0,2373.179
05/02/17,0,2373.178
05/02/17,0,2226.384
05/02/17,0,2275.315
05/02/17,0,2201.917
05/02/17,0,2152.986
05/02/17,0,2226.384
05/02/17,0,2177.452
05/03/17,0,2177.452
05/03/17,0,2152.987
05/03/17,0,2324.247
05/03/17,0,2250.851
05/03/17,0,2201.917
05/03/17,0,2201.916
05/03/17,0,2006.192
05/03/17,0,2006.191
05/03/17,0,1932.796
05/03/17,0.0002733381,2055.122
05/04/17,0.0001447868,1859.397
05/04/17,0,2030.658
05/04/17,0.002208514,2030.659
05/04/17,0.0004094654,2006.192
05/04/17,0,2006.192
05/04/17,0,1981.726
05/04/17,0,2006.192
05/04/17,0,2006.192
05/04/17,0,2006.192
05/04/17,0.001461571,2006.191
05/05/17,0,2201.917
05/05/17,0,2299.782
05/05/17,0,6091.974
05/05/17,0,7119.534
05/05/17,0.0001142851,57249.69
05/05/17,1.334286E-05,139454.9
05/05/17,0,211384.3
05/05/17,0,37432.61
05/05/17,0,21040.56
05/05/17,0,14385.87
05/06/17,0,10520.28
05/06/17,0,36698.15
05/06/17,0,23022.28
05/06/17,0,10373.48
05/06/17,0,8024.768
05/06/17,0,6630.219
05/06/17,0,6018.572
05/06/17,0,6434.487
05/06/17,0,13456.17
05/06/17,0,7559.916
05/07/17,0,9933.098
05/07/17,0,7241.868
05/07/17,0,5553.728
05/07/17,0,4672.959
05/07/17,0,4452.765
05/07/17,0,3792.192
05/07/17,0,3767.726
05/07/17,0,3792.193
05/07/17,0,3474.138
05/07/17,0,3474.137
05/08/17,0,3278.411
05/08/17,0,3302.877
05/08/17,0,3033.755
05/08/17,0,3033.754
05/08/17,0,3376.274
05/08/17,0,3033.754
05/08/17,0,3033.753
05/08/17,0,3033.754
05/08/17,0,3009.287
05/08/17,0,3058.22
05/09/17,0,2960.358
05/09/17,0,2813.562
05/09/17,0,4085.782
05/09/17,0,3009.286
05/09/17,0,2813.563
05/09/17,0,2838.029
05/09/17,0,2838.027
05/09/17,0,2691.232
05/09/17,0,2544.439
05/09/17,0,2764.629
05/10/17,0,2593.369
05/10/17,0,2691.232
05/10/17,0,2666.768
05/10/17,0.0005476507,2593.37
05/10/17,0.001540085,2593.37
05/10/17,0.0001299492,2593.37
05/10/17,0.0002,2568.904
05/10/17,0.0002,2593.37
05/10/17,0,2519.973
05/10/17,0,2593.37
05/11/17,0,2593.371
05/11/17,0,2568.904
05/11/17,0,2593.37
05/11/17,0,2593.37
05/11/17,0,2593.371
05/11/17,0,2519.975
05/11/17,0,78535.1
05/11/17,0.0002866569,49420.83
05/11/17,0.0002333335,89055.35
05/11/17,0.0003439055,58473.16
05/12/17,0.0001931722,40123.84
05/12/17,0.0004216421,20600.17
05/12/17,0.001358104,13382.77
05/12/17,0,10520.27
05/12/17,0,8465.152
05/12/17,0,7608.85
05/12/17,0,7437.592
05/12/17,0,6140.906
05/12/17,0,5896.246
05/12/17,0,20453.35
05/13/17,0,40857.81
05/13/17,0,26178.36
05/13/17,0,55781.91
05/13/17,0,128445.2
05/13/17,0,194747.3
05/13/17,0,68014.83
05/13/17,0,33273.43
05/13/17,0,23487.13
05/13/17,0,19132.22
05/13/17,0,15217.7
05/14/17,0,13260.44
05/14/17,0,11670.16
05/14/17,0,10471.34
05/14/17,0,9566.109
05/14/17,0,8660.877
05/14/17,0,8073.7
05/14/17,0,8171.563
05/14/17,0,7070.601
05/14/17,0,6825.942
05/14/17,0,5896.246
05/15/17,0,5504.797
05/15/17,0,7070.6
05/15/17,0,5847.315
05/15/17,0,4917.618
05/15/17,0,5015.481
05/15/17,0,4672.959
05/15/17,0,5015.482
05/15/17,0,4648.495
05/15/17,0,4281.507
05/15/17,0,4061.315
05/16/17,0,4061.316
05/16/17,0,3987.92
05/16/17,0,3865.588
05/16/17,0,3865.588
05/16/17,0,3743.261
05/16/17,0,3792.192
05/16/17,0,3743.262
05/16/17,0,3571.999
05/16/17,0,3498.603
05/16/17,0,3351.808
05/17/17,0,3278.411
05/17/17,0,3351.807
05/17/17,0,3253.946
05/17/17,0,3302.876
05/17/17,0,3351.807
05/17/17,0,3278.412
05/17/17,0,3253.946
05/17/17,0,3253.946
05/17/17,5.331182E-05,3229.48
05/17/17,0,3151.189
05/18/17,0,3121.831
05/18/17,0,3092.471
05/18/17,0,3082.685
05/18/17,0,3082.685
05/18/17,0,3058.219
05/18/17,0,3033.754
05/18/17,0,2764.632
05/18/17,0,3525.854
05/18/17,0,3792.192
05/18/17,0,5847.318
05/19/17,0,3987.92
05/19/17,0,2960.358
05/19/17,0,2838.026
05/19/17,0,2838.027
05/19/17,0,2838.029
05/19/17,0,2813.562
05/19/17,0,2862.494
05/19/17,0,2789.097
05/19/17,0,4403.838
05/19/17,0,3253.944
05/20/17,0,3107.151
05/20/17,0,2617.835
05/20/17,0,2348.712
05/20/17,0,2422.11
05/20/17,0,2397.643
05/20/17,0,2373.179
05/20/17,0,2299.783
05/20/17,0,2422.109
05/20/17,0,2373.178
05/20/17,0,2397.645
05/21/17,0,2299.781
05/21/17,6.155109E-05,2226.384
05/21/17,0.0002933285,2152.987
05/21/17,0.0007975765,2275.316
05/21/17,6.00071E-05,2471.039
05/21/17,0,2348.713
05/21/17,0,2324.247
05/21/17,0,2373.179
05/21/17,0,2422.109
05/21/17,0,2373.179
05/22/17,0,2373.179
05/22/17,0,2373.179
05/22/17,0,2177.452
05/22/17,0,2152.987
05/22/17,0,2397.644
05/22/17,0,8783.197
05/22/17,0,37187.96
05/22/17,0,15291.11
05/22/17,0.000209097,7951.372
05/22/17,0,4819.757
05/23/17,1.334286E-05,3767.727
05/23/17,0.0001466635,3523.069
05/23/17,2.001461E-05,3131.617
05/23/17,0,3033.754
05/23/17,0,3107.15
05/23/17,0,2789.095
05/23/17,0,2886.959
05/23/17,0,2789.098
05/23/17,0,5309.068
05/23/17,0,3498.603
05/24/17,4.285744E-05,3180.546
05/24/17,0.0007399906,6630.22
05/24/17,0.0003477765,5578.197
05/24/17,4.847006E-06,4648.493
05/24/17,0,10813.86
05/24/17,0,8611.949
05/24/17,0,5431.397
05/24/17,0.000399909,3865.59
05/24/17,0.0003,4721.891
05/24/17,0,3547.535
05/25/17,0,3547.535
05/25/17,0,3229.48
05/25/17,0,37187.97
05/25/17,0,37187.94
05/25/17,0,28380.28
05/25/17,0,71195.36
05/25/17,0,22704.23
05/25/17,0,12453.07
05/25/17,0,8318.355
05/25/17,0,6091.973
05/26/17,0,77556.51
05/26/17,0,23633.92
05/26/17,0,13456.17
05/26/17,0,9517.178
05/26/17,0,7706.713
05/26/17,0,6483.424
05/26/17,0,14655
05/26/17,0.0001933285,15658.08
05/26/17,0,10764.93
05/26/17,0,5724.989
05/27/17,0,4379.37
05/27/17,0,3816.657
05/27/17,0,3498.603
05/27/17,0,3547.535
05/27/17,0,3400.738
05/27/17,0.0002839909,3278.41
05/27/17,4.666354E-05,3498.604
05/27/17,0,3253.945
05/27/17,0,3474.137
05/27/17,0,3278.411
05/28/17,0,3278.411
05/28/17,0,3229.48
05/28/17,0,3253.945
05/28/17,0,3302.876
05/28/17,0,3180.549
05/28/17,0,3107.149
05/28/17,0,3033.754
05/28/17,0,3474.138
05/28/17,0,35230.68
05/28/17,0,14263.54
05/29/17,0,6874.879
05/29/17,0,4770.822
05/29/17,0,4110.246
05/29/17,0,3743.261
05/29/17,0,3547.535
05/29/17,0,3547.536
05/29/17,0,3449.671
05/29/17,0,3229.48
05/29/17,0,3449.67
05/29/17,0.0005,3058.219
05/30/17,0,3156.082
05/30/17,0,3009.288
05/30/17,0,3058.219
05/30/17,0,2984.823
05/30/17,0,2813.562
05/30/17,0,2740.167
05/30/17,0,3058.22
05/30/17,3.333264E-05,6189.826
05/30/17,0,5309.07
05/30/17,0,3474.137
05/31/17,0,3205.013
05/31/17,0,5724.987
05/31/17,0,12893.44
05/31/17,0,8000.302
05/31/17,0,5064.41
05/31/17,0,3767.726
05/31/17,0,3400.738
05/31/17,0,3547.534
05/31/17,0,3987.918
05/31/17,0,3180.549
06/01/17,0,14018.89
06/01/17,0,6532.356
06/01/17,0,3743.261
06/01/17,0,3180.548
06/01/17,0,2935.891
06/01/17,0,2862.493
06/01/17,0,2838.028
06/01/17,0,2862.491
06/01/17,0,3547.534
06/01/17,0,2911.425
06/02/17,0,2593.37
06/02/17,0,2568.903
06/02/17,0,2617.835
06/02/17,0,2593.371
06/02/17,0,2373.179
06/02/17,0,2299.781
06/02/17,0,2495.508
06/02/17,0,2397.644
06/02/17,0,3376.275
06/02/17,0,2666.768
06/03/17,0,2348.712
06/03/17,0,2373.178
06/03/17,0,2299.781
06/03/17,0,2373.179
06/03/17,0,2422.109
06/03/17,0,2373.178
06/03/17,0,2348.713
06/03/17,0,2397.645
06/03/17,0,2373.179
06/03/17,0,2348.713
06/04/17,0,2373.178
06/04/17,0,2422.109
06/04/17,0,2201.917
06/04/17,0,2397.645
06/04/17,0,2104.056
06/04/17,0,2397.644
06/04/17,0,2299.781
06/04/17,0,2226.383
06/04/17,0,2177.453
06/04/17,0,2373.178
06/05/17,0,2373.178
06/05/17,0,2324.248
06/05/17,0,2201.917
06/05/17,0,2275.315
06/05/17,0,2422.11
06/05/17,0,2104.054
06/05/17,0,2177.452
06/05/17,0,3278.406
06/05/17,0,3938.987
06/05/17,0,21725.6
06/06/17,0,8930.002
06/06/17,0,5088.876
06/06/17,0,3792.193
06/06/17,0,3205.015
06/06/17,0,3131.616
06/06/17,0,2935.891
06/06/17,0,2789.096
06/06/17,0,4966.549
06/06/17,0,3792.192
06/06/17,0,2764.629
06/07/17,0,2593.37
06/07/17,0,2348.713
06/07/17,0,2152.987
06/07/17,0,2250.85
06/07/17,0,1981.726
06/07/17,0,2006.192
06/07/17,0,2128.52
06/07/17,0,2128.52
06/07/17,0,2813.56
06/07/17,0,2373.178
06/08/17,0,2177.452
06/08/17,0,2250.849
06/08/17,0,2030.658
06/08/17,0,2006.191
06/08/17,0,2006.191
06/08/17,0,2055.123
06/08/17,0,2055.122
06/08/17,0,2152.985
06/08/17,0,2568.904
06/08/17,0,2373.179
06/09/17,0,2006.192
06/09/17,0,2006.192
06/09/17,0,2006.192
06/09/17,0,2006.192
06/09/17,0,2006.192
06/09/17,0,1932.795
06/09/17,0,1859.397
06/09/17,0,2055.122
06/09/17,0,2666.766
06/09/17,0,2373.178
06/10/17,0,2250.85
06/10/17,0,2152.988
06/10/17,0,1981.727
06/10/17,0,2030.658
06/10/17,0,2006.192
06/10/17,0,2006.192
06/10/17,0,1834.932
06/10/17,0,1981.727
06/10/17,0,2030.658
06/10/17,0,2006.193
06/11/17,0,2079.589
06/11/17,0,2006.191
06/11/17,0,2030.656
06/11/17,0,2006.192
06/11/17,0,1981.727
06/11/17,0,2030.657
06/11/17,0,1663.672
06/11/17,0,1859.397
06/11/17,0,1859.397
06/11/17,0,2006.192
06/12/17,0,1908.328
06/12/17,0,2055.123
06/12/17,0,2617.836
06/12/17,0,2177.453
06/12/17,0,2128.521
06/12/17,0,1957.261
06/12/17,0,1908.329
06/12/17,0,1932.794
06/12/17,0,3033.755
06/12/17,0,2446.576
06/13/17,0,2079.588
06/13/17,0,2715.7
06/13/17,0,1932.795
06/13/17,0,1883.863
06/13/17,0,1810.466
06/13/17,0,1761.534
06/13/17,0,1810.466
06/13/17,0,1761.534
06/13/17,0,1761.535
06/13/17,0,2152.988
06/14/17,0,3058.219
06/14/17,0,2250.85
06/14/17,0,1737.069
06/14/17,0,1737.068
06/14/17,0,1761.533
06/14/17,0,1590.274
06/14/17,0,1590.274
06/14/17,0,1810.465
06/14/17,0,1737.068
06/14/17,0,2104.054
06/15/17,0,1932.794
06/15/17,0,1883.863
06/15/17,0,1639.206
06/15/17,0,1639.206
06/15/17,0,1834.932
06/15/17,0,1834.932
06/15/17,0,3058.22
06/15/17,0,2911.425
06/15/17,0,2911.423
06/15/17,0.001204802,2519.972
06/16/17,0,1834.932
06/16/17,0,1810.465
06/16/17,0,1883.863
06/16/17,0,1859.397
06/16/17,0,1834.931
06/16/17,0,1761.534
06/16/17,0,1810.466
06/16/17,0,1932.794
06/16/17,0,1932.795
06/16/17,0,2152.988
06/17/17,0,1932.795
06/17/17,0,3033.753
06/17/17,0,4550.629
06/17/17,0,4991.014
06/17/17,0,3131.618
06/17/17,0,2324.247
06/17/17,0,2201.917
06/17/17,0,2079.59
06/17/17,0,1883.863
06/17/17,0,2152.985
06/18/17,0,1737.069
06/18/17,0,1639.207
06/18/17,0,1761.534
06/18/17,0,1688.137
06/18/17,0,1737.068
06/18/17,0,1859.398
06/18/17,0,1761.534
06/18/17,0.0003833232,1688.139
06/18/17,0,1688.139
06/18/17,0,1761.534
06/19/17,0,1565.808
06/19/17,0,1590.274
06/19/17,0,1541.342
06/19/17,0,1565.808
06/19/17,0,1590.274
06/19/17,0,1614.739
06/19/17,0,1688.137
06/19/17,0,1981.725
06/19/17,0,3572.001
06/19/17,0,65078.97
06/20/17,0,21113.96
06/20/17,0,9468.246
06/20/17,0,5358.002
06/20/17,0,4159.177
06/20/17,0,3376.274
06/20/17,0,2593.372
06/20/17,0,2544.439
06/20/17,0,2886.954
06/20/17,0,4281.508
06/20/17,0,2935.89
06/21/17,0,2152.986
06/21/17,0,1859.397
06/21/17,0,1516.877
06/21/17,0,1761.534
06/21/17,0,1663.669
06/21/17,0,1859.397
06/21/17,0,1614.74
06/21/17,0,1786
06/21/17,0,1639.206
06/21/17,0,1859.398
06/22/17,0,1639.206
06/22/17,0,1565.808
06/22/17,0,1541.343
06/22/17,0,1541.343
06/22/17,0,1516.876
06/22/17,0,1590.274
06/22/17,0,1467.945
06/22/17,0,1492.412
06/22/17,0,1565.809
06/22/17,0,1957.26
06/23/17,0,1761.534
06/23/17,0.0001399906,1565.808
06/23/17,0.0001285913,1590.274
06/23/17,0,1590.275
06/23/17,0,1663.671
06/23/17,0,13113.62
06/23/17,0,10887.27
06/23/17,0,4403.837
06/23/17,0,3425.206
06/23/17,0,2691.234
06/24/17,0,2422.11
