t, Precipitation,t, Flow,,,,, 
43573,0,43573,5039.949,,,,,
43573.1,0,43573.1,5211.206,,,,,
43573.2,0,43573.2,4917.619,,,,,
43573.3,0,43573.3,4966.548,,,,,
43573.4,0,43573.4,5039.947,,,,,
43573.5,0,43573.5,4917.617,,,,,
43573.6,0.0006646763,43573.6,5333.539,,,,,
43573.7,0,43573.7,6067.511,,,,,
43573.8,0,43573.8,5088.877,,,,,
43573.9,5.332392E-05,43573.9,5039.947,,,,,
43574,0,43574,5039.947,,,,,
43574.1,0,43574.1,5039.947,,,,,
43574.2,0,43574.2,5431.396,,,,,
43574.3,0,43574.3,5333.535,,,,,
43574.4,0,43574.4,5162.272,,,,,
43574.5,0,43574.5,5284.605,,,,,
43574.6,0,43574.6,5504.793,,,,,
43574.7,0,43574.7,5431.398,,,,,
43574.8,0,43574.8,28624.93,,,,,
43574.9,0,43574.9,28869.61,,,,,
43575,0,43575,14654.99,,,,,
43575.1,0,43575.1,12135.02,,,,,
43575.2,0,43575.2,13823.16,,,,,
43575.3,0,43575.3,9125.728,,,,,
43575.4,0,43575.4,7070.598,,,,,
43575.5,0,43575.5,6336.633,,,,,
43575.6,0,43575.6,7217.396,,,,,
43575.7,0,43575.7,6385.558,,,,,
43575.8,0,43575.8,5847.318,,,,,
43575.9,0,43575.9,5504.795,,,,,
43576,0,43576,5406.933,,,,,
43576.1,0,43576.1,5235.673,,,,,
43576.2,0,43576.2,4942.082,,,,,
43576.3,0,43576.3,4917.617,,,,,
43576.4,0,43576.4,5039.946,,,,,
43576.5,0,43576.5,4942.083,,,,,
43576.6,0,43576.6,5358,,,,,
43576.7,0,43576.7,4942.083,,,,,
43576.8,0,43576.8,5064.413,,,,,
43576.9,0,43576.9,5015.479,,,,,
43577,0,43577,4770.825,,,,,
43577.1,0,43577.1,4624.028,,,,,
43577.2,0,43577.2,4942.081,,,,,
43577.3,0,43577.3,4746.355,,,,,
43577.4,0,43577.4,4746.359,,,,,
43577.5,0,43577.5,5137.809,,,,,
43577.6,0,43577.6,4893.154,,,,,
43577.7,0,43577.7,6752.546,,,,,
43577.8,0,43577.8,5064.409,,,,,
43577.9,0,43577.9,4526.166,,,,,
43578,0,43578,5260.132,,,,,
43578.1,0,43578.1,4966.548,,,,,
43578.2,0,43578.2,4526.165,,,,,
43578.3,0,43578.3,4575.098,,,,,
43578.4,0,43578.4,4575.096,,,,,
43578.5,0,43578.5,4501.7,,,,,
43578.6,0,43578.6,4966.55,,,,,
43578.7,0,43578.7,4575.098,,,,,
43578.8,0,43578.8,5137.805,,,,,
43578.9,0,43578.9,4648.495,,,,,
43579,0,43579,4648.491,,,,,
43579.1,0,43579.1,4526.165,,,,,
43579.2,0,43579.2,4452.771,,,,,
43579.3,0,43579.3,4575.096,,,,,
43579.4,0,43579.4,4575.095,,,,,
43579.5,0,43579.5,4526.164,,,,,
43579.6,0,43579.6,5333.536,,,,,
43579.7,0,43579.7,6581.288,,,,,
43579.8,0,43579.8,4648.494,,,,,
43579.9,0,43579.9,4232.576,,,,,
43580,1.334284E-05,43580,4085.782,,,,,
43580.1,0,43580.1,4085.783,,,,,
43580.2,0,43580.2,4085.783,,,,,
43580.3,0,43580.3,4110.246,,,,,
43580.4,0,43580.4,4232.576,,,,,
43580.5,0,43580.5,4526.165,,,,,
43580.6,0.0003379959,43580.6,4550.63,,,,,
43580.7,8.666008E-05,43580.7,5333.537,,,,,
43580.8,0,43580.8,5382.466,,,,,
43580.9,0,43580.9,4844.22,,,,,
43581,0,43581,4403.837,,,,,
43581.1,0,43581.1,4354.904,,,,,
43581.2,0,43581.2,4550.63,,,,,
43581.3,0,43581.3,4477.231,,,,,
43581.4,0,43581.4,4477.235,,,,,
43581.5,0,43581.5,4868.687,,,,,
43581.6,0,43581.6,4917.614,,,,,
43581.7,0,43581.7,7070.599,,,,,
43581.8,0,43581.8,233158.6,,,,,
43581.9,0,43581.9,36943.3,,,,,
43582,0,43582,19205.64,,,,,
43582.1,0,43582.1,10275.62,,,,,
43582.2,0,43582.2,7510.991,,,,,
43582.3,0,43582.3,5773.916,,,,,
43582.4,0,43582.4,5406.933,,,,,
43582.5,0,43582.5,4942.085,,,,,
43582.6,0,43582.6,4868.684,,,,,
43582.7,0,43582.7,4550.629,,,,,
43582.8,0,43582.8,4477.232,,,,,
43582.9,0,43582.9,4085.781,,,,,
43583,0,43583,4208.11,,,,,
43583.1,0,43583.1,4134.713,,,,,
43583.2,0,43583.2,4208.106,,,,,
43583.3,0,43583.3,5798.385,,,,,
43583.4,0,43583.4,6410.029,,,,,
43583.5,0,43583.5,5284.604,,,,,
43583.6,0,43583.6,5455.854,,,,,
43583.7,0,43583.7,4452.767,,,,,
43583.8,0,43583.8,4379.368,,,,,
43583.9,0,43583.9,4232.572,,,,,
43584,0,43584,4134.711,,,,,
43584.1,0,43584.1,4232.575,,,,,
43584.2,0,43584.2,4501.699,,,,,
43584.3,0,43584.3,4648.495,,,,,
43584.4,0,43584.4,4844.219,,,,,
43584.5,0,43584.5,4893.15,,,,,
43584.6,0,43584.6,5088.872,,,,,
43584.7,0,43584.7,5406.933,,,,,
43584.8,0,43584.8,4159.177,,,,,
43584.9,0,43584.9,4110.248,,,,,
43585,0,43585,3938.99,,,,,
43585.1,0,43585.1,3938.988,,,,,
43585.2,0,43585.2,3938.989,,,,,
43585.3,0,43585.3,4183.644,,,,,
43585.4,0,43585.4,4085.783,,,,,
43585.5,0,43585.5,4085.78,,,,,
43585.6,0,43585.6,4257.043,,,,,
43585.7,0,43585.7,4893.153,,,,,
43585.8,0,43585.8,4232.576,,,,,
43585.9,0,43585.9,3841.124,,,,,
43586,0,43586,3865.587,,,,,
43586.1,0,43586.1,3718.798,,,,,
43586.2,0,43586.2,3890.059,,,,,
43586.3,0,43586.3,3718.797,,,,,
43586.4,0,43586.4,3792.191,,,,,
43586.5,0,43586.5,3841.122,,,,,
43586.6,0,43586.6,4085.779,,,,,
43586.7,0.0005303685,43586.7,4183.64,,,,,
43586.8,0,43586.8,3890.055,,,,,
43586.9,0,43586.9,3865.59,,,,,
43587,0,43587,3767.728,,,,,
43587.1,0,43587.1,4134.713,,,,,
43587.2,0,43587.2,3890.053,,,,,
43587.3,0,43587.3,3890.055,,,,,
43587.4,0,43587.4,4208.108,,,,,
43587.5,0,43587.5,3963.452,,,,,
43587.6,0,43587.6,3987.917,,,,,
43587.7,0,43587.7,5039.943,,,,,
43587.8,0,43587.8,3987.918,,,,,
43587.9,0,43587.9,344967.9,,,,,
43588,0,43588,45506.31,,,,,
43588.1,0,43588.1,21065.03,,,,,
43588.2,0,43588.2,202821.5,,,,,
43588.3,0,43588.3,39145.21,,,,,
43588.4,0,43588.4,21260.75,,,,,
43588.5,0,43588.5,15266.63,,,,,
43588.6,0,43588.6,12624.33,,,,,
43588.7,0,43588.7,9345.919,,,,,
43588.8,0,43588.8,8073.701,,,,,
43588.9,0,43588.9,7510.986,,,,,
43589,0.002313938,43589,6287.698,,,,,
43589.1,0,43589.1,5847.317,,,,,
43589.2,9.332844E-05,43589.2,5455.863,,,,,
43589.3,0.0003666668,43589.3,5284.604,,,,,
43589.4,0.0003319238,43589.4,5309.069,,,,,
43589.5,2.668568E-05,43589.5,5406.929,,,,,
43589.6,0.0004266449,43589.6,5284.603,,,,,
43589.7,0.0005,43589.7,4893.149,,,,,
43589.8,0,43589.8,4868.689,,,,,
43589.9,0,43589.9,4452.767,,,,,
43590,0,43590,4575.096,,,,,
43590.1,0,43590.1,4893.151,,,,,
43590.2,0,43590.2,186184.4,,,,,
43590.3,0,43590.3,80492.32,,,,,
43590.4,0,43590.4,33518.11,,,,,
43590.5,0,43590.5,29358.9,,,,,
43590.6,0,43590.6,54803.29,,,,,
43590.7,0,43590.7,34741.37,,,,,
43590.8,0,43590.8,41591.75,,,,,
43590.9,0,43590.9,89300.01,,,,,
43591,0,43591,98107.78,,,,,
43591.1,0,43591.1,41591.8,,,,,
43591.2,0,43591.2,26423.02,,,,,
43591.3,0,43591.3,20722.5,,,,,
43591.4,0,43591.4,17003.7,,,,,
43591.5,0,43591.5,14924.11,,,,,
43591.6,0,43591.6,14018.88,,,,,
43591.7,0,43591.7,11963.75,,,,,
43591.8,0,43591.8,9835.232,,,,,
43591.9,0,43591.9,8636.41,,,,,
43592,0,43592,8049.232,,,,,
43592.1,0,43592.1,7584.383,,,,,
43592.2,0,43592.2,7095.068,,,,,
43592.3,0,43592.3,6948.273,,,,,
43592.4,0,43592.4,6483.425,,,,,
43592.5,0,43592.5,6532.357,,,,,
43592.6,0,43592.6,7144.002,,,,,
43592.7,0,43592.7,6287.694,,,,,
43592.8,0,43592.8,6116.436,,,,,
43592.9,0,43592.9,5822.848,,,,,
43593,0,43593,5382.465,,,,,
43593.1,0,43593.1,5284.603,,,,,
43593.2,0,43593.2,5284.603,,,,,
43593.3,0,43593.3,5333.536,,,,,
43593.4,0,43593.4,5284.606,,,,,
43593.5,0,43593.5,5284.603,,,,,
43593.6,0,43593.6,5676.059,,,,,
43593.7,0,43593.7,7192.926,,,,,
43593.8,0,43593.8,5211.211,,,,,
43593.9,0,43593.9,4795.288,,,,,
43594,0,43594,4844.222,,,,,
43594.1,0,43594.1,4942.081,,,,,
43594.2,0,43594.2,4868.685,,,,,
43594.3,0,43594.3,4917.618,,,,,
43594.4,0,43594.4,4795.289,,,,,
43594.5,0,43594.5,4868.684,,,,,
43594.6,0,43594.6,5382.463,,,,,
43594.7,0.000106745,43594.7,5333.541,,,,,
43594.8,0,43594.8,4868.685,,,,,
43594.9,0.001728602,43594.9,9345.92,,,,,
43595,0,43595,9101.26,,,,,
43595.1,0,43595.1,6091.973,,,,,
43595.2,0,43595.2,5333.531,,,,,
43595.3,0,43595.3,5113.344,,,,,
43595.4,0,43595.4,4942.079,,,,,
43595.5,0,43595.5,4770.822,,,,,
43595.6,0,43595.6,5186.74,,,,,
43595.7,0.0009135706,43595.7,4991.013,,,,,
43595.8,8.372378E-05,43595.8,6801.476,,,,,
43595.9,0.0001639979,43595.9,97129.23,,,,,
43596,0.0004719123,43596,22557.42,,,,,
43596.1,0.0001377919,43596.1,276462.4,,,,,
43596.2,0.0001,43596.2,47218.94,,,,,
43596.3,0.0001058872,43596.3,20086.39,,,,,
43596.4,0.000126662,43596.4,12110.56,,,,,
43596.5,0.000619943,43596.5,9957.561,,,,,
43596.6,4.666356E-05,43596.6,9541.645,,,,,
43596.7,0,43596.7,7951.372,,,,,
43596.8,0,43596.8,6997.205,,,,,
43596.9,0,43596.9,6850.414,,,,,
43597,0,43597,59451.81,,,,,
43597.1,0.0005062069,43597.1,58962.44,,,,,
43597.2,3.33578E-05,43597.2,46240.26,,,,,
43597.3,6.666648E-05,43597.3,67036.19,,,,,
43597.4,0.000373307,43597.4,33762.77,,,,,
43597.5,0,43597.5,25444.38,,,,,
43597.6,0,43597.6,36943.29,,,,,
43597.7,0,43597.7,135784.8,,,,,
43597.8,0,43597.8,65323.6,,,,,
43597.9,0,43597.9,33028.8,,,,,
43598,0,43598,21921.33,,,,,
43598.1,0,43598.1,23633.91,,,,,
43598.2,0,43598.2,18716.3,,,,,
43598.3,0,43598.3,35964.64,,,,,
43598.4,0,43598.4,90278.7,,,,,
43598.5,0,43598.5,38166.58,,,,,
43598.6,0,43598.6,66791.55,,,,,
43598.7,0,43598.7,194746.6,,,,,
43598.8,0,43598.8,63366.35,,,,,
43598.9,0,43598.9,35720,,,,,
43599,0,43599,25444.39,,,,,
43599.1,0,43599.1,21089.48,,,,,
43599.2,0,43599.2,17811.07,,,,,
43599.3,0,43599.3,15291.1,,,,,
43599.4,0,43599.4,14141.21,,,,,
43599.5,0,43599.5,13187.04,,,,,
43599.6,0,43599.6,13260.44,,,,,
43599.7,0,43599.7,11352.11,,,,,
43599.8,0,43599.8,9982.027,,,,,
43599.9,0,43599.9,9394.855,,,,,
43600,0,43600,9174.653,,,,,
43600.1,0,43600.1,8465.154,,,,,
43600.2,0,43600.2,8514.08,,,,,
43600.3,3.333324E-05,43600.3,7926.903,,,,,
43600.4,0,43600.4,7975.835,,,,,
43600.5,0,43600.5,7975.839,,,,,
43600.6,0,43600.6,8465.149,,,,,
43600.7,0,43600.7,9052.327,,,,,
43600.8,0,43600.8,7168.465,,,,,
43600.9,0,43600.9,6777.012,,,,,
43601,0,43601,6385.566,,,,,
43601.1,0,43601.1,6434.495,,,,,
43601.2,0,43601.2,6336.633,,,,,
43601.3,0,43601.3,6434.494,,,,,
43601.4,0,43601.4,6189.836,,,,,
43601.5,0,43601.5,6189.835,,,,,
43601.6,0,43601.6,6777.016,,,,,
43601.7,0,43601.7,6091.973,,,,,
43601.8,0,43601.8,6238.765,,,,,
43601.9,0,43601.9,5627.127,,,,,
43602,0,43602,5455.865,,,,,
43602.1,0,43602.1,6410.041,,,,,
43602.2,0,43602.2,5284.605,,,,,
43602.3,0,43602.3,5945.177,,,,,
43602.4,0,43602.4,5627.125,,,,,
43602.5,0,43602.5,5676.056,,,,,
43602.6,0,43602.6,6458.957,,,,,
43602.7,0,43602.7,6116.437,,,,,
43602.8,0,43602.8,5406.931,,,,,
43602.9,0,43602.9,5357.999,,,,,
43603,0.000400259,43603,5064.41,,,,,
43603.1,0,43603.1,4844.219,,,,,
43603.2,0,43603.2,5186.742,,,,,
43603.3,0,43603.3,5064.412,,,,,
43603.4,0,43603.4,5088.879,,,,,
43603.5,0,43603.5,5015.48,,,,,
43603.6,0,43603.6,5186.739,,,,,
43603.7,0,43603.7,4819.754,,,,,
43603.8,0,43603.8,4942.083,,,,,
43603.9,0,43603.9,4844.221,,,,,
43604,0,43604,4452.77,,,,,
43604.1,0,43604.1,4379.37,,,,,
43604.2,0,43604.2,4330.44,,,,,
43604.3,0,43604.3,4917.617,,,,,
43604.4,0,43604.4,5088.876,,,,,
43604.5,0,43604.5,5871.787,,,,,
43604.6,0,43604.6,5553.723,,,,,
43604.7,0,43604.7,4917.617,,,,,
43604.8,0,43604.8,4575.096,,,,,
43604.9,0,43604.9,4648.494,,,,,
43605,0,43605,4257.043,,,,,
43605.1,0,43605.1,4232.572,,,,,
43605.2,0,43605.2,4110.248,,,,,
43605.3,0,43605.3,4036.852,,,,,
43605.4,0,43605.4,4403.836,,,,,
43605.5,0,43605.5,4477.233,,,,,
43605.6,0,43605.6,4477.235,,,,,
43605.7,0,43605.7,4159.178,,,,,
43605.8,0,43605.8,4305.972,,,,,
43605.9,0,43605.9,4110.246,,,,,
43606,0,43606,3938.989,,,,,
43606.1,0,43606.1,3890.055,,,,,
43606.2,0,43606.2,4012.385,,,,,
43606.3,0,43606.3,3890.056,,,,,
43606.4,0,43606.4,4036.85,,,,,
43606.5,0,43606.5,3987.917,,,,,
43606.6,0,43606.6,4281.501,,,,,
43606.7,0,43606.7,3792.196,,,,,
43606.8,0,43606.8,3620.932,,,,,
43606.9,0,43606.9,3718.795,,,,,
43607,0,43607,3645.397,,,,,
43607.1,0,43607.1,3743.261,,,,,
43607.2,0,43607.2,3694.33,,,,,
43607.3,0,43607.3,3645.399,,,,,
43607.4,0,43607.4,3890.056,,,,,
43607.5,0,43607.5,4061.317,,,,,
43607.6,0,43607.6,6385.539,,,,,
43607.7,0,43607.7,4428.307,,,,,
43607.8,0,43607.8,3547.537,,,,,
43607.9,0,43607.9,3620.93,,,,,
43608,0,43608,3669.863,,,,,
43608.1,0,43608.1,3425.206,,,,,
43608.2,0,43608.2,3645.397,,,,,
43608.3,0,43608.3,3669.863,,,,,
43608.4,0,43608.4,3572.002,,,,,
43608.5,0,43608.5,3572,,,,,
43608.6,0,43608.6,3963.449,,,,,
43608.7,0,43608.7,3718.791,,,,,
43608.8,0,43608.8,4085.791,,,,,
43608.9,0,43608.9,130647.3,,,,,
43609,0,43609,27646.31,,,,,
43609.1,0,43609.1,15168.77,,,,,
43609.2,0,43609.2,10813.87,,,,,
43609.3,0,43609.3,8807.675,,,,,
43609.4,0,43609.4,7853.508,,,,,
43609.5,0,43609.5,6850.412,,,,,
43609.6,0,43609.6,7315.262,,,,,
43609.7,0,43609.7,6654.685,,,,,
43609.8,0,43609.8,5357.997,,,,,
43609.9,0,43609.9,4819.752,,,,,
43610,0,43610,4354.909,,,,,
43610.1,0,43610.1,4061.312,,,,,
43610.2,0,43610.2,3938.989,,,,,
43610.3,0,43610.3,4085.78,,,,,
43610.4,0,43610.4,4036.853,,,,,
43610.5,0,43610.5,4183.64,,,,,
43610.6,4.666356E-05,43610.6,4452.766,,,,,
43610.7,0,43610.7,3963.454,,,,,
43610.8,0,43610.8,3767.724,,,,,
43610.9,0,43610.9,3694.329,,,,,
43611,0,43611,3694.329,,,,,
43611.1,0,43611.1,3767.726,,,,,
43611.2,0,43611.2,3718.795,,,,,
43611.3,0,43611.3,3865.591,,,,,
43611.4,0,43611.4,4159.176,,,,,
43611.5,0,43611.5,3767.728,,,,,
43611.6,0,43611.6,3669.86,,,,,
43611.7,0,43611.7,3694.33,,,,,
43611.8,0,43611.8,3816.659,,,,,
43611.9,0,43611.9,3890.055,,,,,
43612,0,43612,8514.08,,,,,
43612.1,0,43612.1,5602.661,,,,,
43612.2,0,43612.2,4403.836,,,,,
43612.3,0.001266668,43612.3,3890.057,,,,,
43612.4,0,43612.4,3694.33,,,,,
43612.5,0,43612.5,3596.466,,,,,
43612.6,0,43612.6,3938.982,,,,,
43612.7,0,43612.7,3645.4,,,,,
43612.8,0,43612.8,3596.465,,,,,
43612.9,0,43612.9,3425.205,,,,,
43613,0,43613,3425.206,,,,,
43613.1,0,43613.1,3400.74,,,,,
43613.2,0,43613.2,3302.878,,,,,
43613.3,0,43613.3,3351.808,,,,,
43613.4,0,43613.4,3327.343,,,,,
43613.5,0,43613.5,714400.6,,,,,
43613.6,0,43613.6,42325.8,,,,,
43613.7,0,43613.7,18765.23,,,,,
43613.8,0,43613.8,10838.33,,,,,
43613.9,0,43613.9,8122.629,,,,,
43614,0,43614,6874.879,,,,,
43614.1,0,43614.1,5994.105,,,,,
43614.2,0,43614.2,5627.122,,,,,
43614.3,0,43614.3,4697.425,,,,,
43614.4,0,43614.4,4501.7,,,,,
43614.5,0,43614.5,4403.833,,,,,
43614.6,0,43614.6,4477.23,,,,,
43614.7,5.337249E-05,43614.7,4085.781,,,,,
43614.8,0.0001956188,43614.8,3841.122,,,,,
43614.9,0,43614.9,3816.658,,,,,
43615,0,43615,3718.796,,,,,
43615.1,0,43615.1,3572,,,,,
43615.2,0,43615.2,3596.463,,,,,
43615.3,0,43615.3,3547.535,,,,,
43615.4,0,43615.4,3743.259,,,,,
43615.5,0,43615.5,3669.863,,,,,
43615.6,0,43615.6,3694.326,,,,,
43615.7,0,43615.7,4085.779,,,,,
43615.8,0,43615.8,3400.741,,,,,
43615.9,0,43615.9,50154.83,,,,,
43616,0,43616,14532.66,,,,,
43616.1,0,43616.1,9027.869,,,,,
43616.2,0,43616.2,6116.442,,,,,
43616.3,0,43616.3,5260.141,,,,,
43616.4,0,43616.4,4428.302,,,,,
43616.5,0,43616.5,4232.576,,,,,
43616.6,0,43616.6,4036.848,,,,,
43616.7,0,43616.7,3743.259,,,,,
43616.8,0,43616.8,3743.261,,,,,
43616.9,0,43616.9,3376.274,,,,,
43617,0,43617,3425.205,,,,,
43617.1,0,43617.1,3376.274,,,,,
43617.2,0,43617.2,3058.22,,,,,
43617.3,0,43617.3,3278.413,,,,,
43617.4,0,43617.4,3327.343,,,,,
43617.5,0,43617.5,3327.344,,,,,
43617.6,0,43617.6,3376.274,,,,,
43617.7,0,43617.7,3302.876,,,,,
43617.8,6.666676E-05,43617.8,3180.55,,,,,
43617.9,0,43617.9,3180.548,,,,,
43618,0,43618,2960.359,,,,,
43618.1,0,43618.1,2862.492,,,,,
43618.2,0,43618.2,2789.095,,,,,
43618.3,0,43618.3,3033.748,,,,,
43618.4,0,43618.4,3082.684,,,,,
43618.5,0,43618.5,2740.164,,,,,
43618.6,0,43618.6,3205.013,,,,,
43618.7,0,43618.7,3107.151,,,,,
43618.8,0,43618.8,3033.752,,,,,
43618.9,0,43618.9,2782.978,,,,,
43619,0,43619,52846.08,,,,,
43619.1,0,43619.1,12135.02,,,,,
43619.2,0,43619.2,6091.97,,,,,
43619.3,0,43619.3,4403.835,,,,,
43619.4,0,43619.4,3743.262,,,,,
43619.5,0,43619.5,3572.002,,,,,
43619.6,0,43619.6,3572.002,,,,,
43619.7,0,43619.7,3351.808,,,,,
43619.8,0,43619.8,3302.88,,,,,
43619.9,0,43619.9,3082.683,,,,,
43620,0,43620,2740.165,,,,,
43620.1,0,43620.1,2740.165,,,,,
43620.2,0,43620.2,2691.234,,,,,
43620.3,0,43620.3,2691.233,,,,,
43620.4,0,43620.4,2838.027,,,,,
43620.5,0,43620.5,3082.685,,,,,
43620.6,0,43620.6,2984.822,,,,,
43620.7,0,43620.7,2789.098,,,,,
43620.8,0,43620.8,3890.058,,,,,
43620.9,8.627883E-05,43620.9,3620.935,,,,,
43621,0,43621,2789.095,,,,,
43621.1,0,43621.1,2666.768,,,,,
43621.2,0,43621.2,2715.699,,,,,
43621.3,0,43621.3,2789.098,,,,,
43621.4,0,43621.4,2691.234,,,,,
43621.5,0,43621.5,2911.426,,,,,
43621.6,0,43621.6,3033.752,,,,,
43621.7,0,43621.7,3376.276,,,,,
43621.8,0,43621.8,3376.271,,,,,
43621.9,0,43621.9,3572.005,,,,,
43622,0,43622,2911.428,,,,,
43622.1,0,43622.1,2813.562,,,,,
43622.2,0,43622.2,2838.029,,,,,
43622.3,0,43622.3,2715.698,,,,,
43622.4,0,43622.4,2666.767,,,,,
43622.5,0,43622.5,3009.288,,,,,
43622.6,0,43622.6,2886.957,,,,,
43622.7,0,43622.7,3792.191,,,,,
43622.8,0,43622.8,2862.493,,,,,
43622.9,0,43622.9,2838.028,,,,,
43623,0,43623,2666.767,,,,,
43623.1,0,43623.1,2740.165,,,,,
43623.2,0,43623.2,2764.63,,,,,
43623.3,0,43623.3,2715.699,,,,,
43623.4,0,43623.4,2740.165,,,,,
43623.5,0,43623.5,2715.699,,,,,
43623.6,0,43623.6,2715.7,,,,,
43623.7,0,43623.7,3082.69,,,,,
43623.8,0,43623.8,3082.687,,,,,
43623.9,0,43623.9,2764.63,,,,,
43624,0,43624,2593.372,,,,,
43624.1,0,43624.1,2764.63,,,,,
43624.2,0,43624.2,2740.165,,,,,
43624.3,0,43624.3,2715.698,,,,,
43624.4,0,43624.4,2691.234,,,,,
43624.5,9.999858E-05,43624.5,2715.699,,,,,
43624.6,6.210265E-06,43624.6,2764.63,,,,,
43624.7,0,43624.7,2740.164,,,,,
43624.8,0,43624.8,2544.438,,,,,
43624.9,0,43624.9,2544.439,,,,,
43625,0,43625,2544.439,,,,,
43625.1,0.0001,43625.1,2471.042,,,,,
43625.2,0,43625.2,2471.041,,,,,
43625.3,0.0002332701,43625.3,2495.507,,,,,
43625.4,0,43625.4,2568.902,,,,,
43625.5,0.0004500032,43625.5,2519.971,,,,,
43625.6,0,43625.6,2642.302,,,,,
43625.7,0,43625.7,3351.808,,,,,
43625.8,0,43625.8,4868.691,,,,,
43625.9,0,43625.9,4624.028,,,,,
43626,0,43626,4991.012,,,,,
43626.1,0,43626.1,5211.206,,,,,
43626.2,0,43626.2,4134.712,,,,,
43626.3,0,43626.3,4550.629,,,,,
43626.4,0,43626.4,5186.743,,,,,
43626.5,0,43626.5,4550.632,,,,,
43626.6,0,43626.6,5945.18,,,,,
43626.7,0,43626.7,105202.6,,,,,
43626.8,0,43626.8,26912.36,,,,,
43626.9,0,43626.9,10764.93,,,,,
43627,0,43627,6556.824,,,,,
43627.1,0,43627.1,4697.424,,,,,
43627.2,0,43627.2,4232.578,,,,,
43627.3,0,43627.3,10202.22,,,,,
43627.4,0,43627.4,10764.93,,,,,
43627.5,0,43627.5,5309.07,,,,,
43627.6,0,43627.6,4208.111,,,,,
43627.7,0,43627.7,3596.47,,,,,
43627.8,0,43627.8,3474.138,,,,,
43627.9,0.000326662,43627.9,3058.219,,,,,
43628,5.337135E-05,43628,2984.821,,,,,
43628.1,0.0008294375,43628.1,3009.285,,,,,
43628.2,0.002186583,43628.2,2984.824,,,,,
43628.3,0,43628.3,2691.232,,,,,
43628.4,0,43628.4,2471.041,,,,,
43628.5,0,43628.5,2691.233,,,,,
43628.6,0,43628.6,2642.303,,,,,
43628.7,0.003285178,43628.7,2715.699,,,,,
43628.8,0,43628.8,3009.291,,,,,
43628.9,5.332392E-05,43628.9,2495.508,,,,,
43629,0,43629,2446.576,,,,,
43629.1,0,43629.1,2642.299,,,,,
43629.2,0,43629.2,3938.988,,,,,
43629.3,0,43629.3,22997.73,,,,,
43629.4,0,43629.4,76577.79,,,,,
43629.5,0,43629.5,47708.25,,,,,
43629.6,0,43629.6,18178.06,,,,,
43629.7,0,43629.7,9199.121,,,,,
43629.8,0,43629.8,6581.288,,,,,
43629.9,0,43629.9,5602.664,,,,,
43630,0,43630,43059.77,,,,,
43630.1,0,43630.1,16489.94,,,,,
43630.2,0,43630.2,8856.605,,,,,
43630.3,0,43630.3,6116.444,,,,,
43630.4,0,43630.4,5333.535,,,,,
43630.5,0,43630.5,4844.22,,,,,
43630.6,0,43630.6,4966.543,,,,,
43630.7,0,43630.7,4183.644,,,,,
43630.8,0,43630.8,3963.452,,,,,
43630.9,0,43630.9,3620.93,,,,,
43631,0,43631,3449.671,,,,,
43631.1,0,43631.1,3547.534,,,,,
43631.2,0,43631.2,3547.537,,,,,
43631.3,0,43631.3,3229.476,,,,,
43631.4,0,43631.4,3205.016,,,,,
43631.5,0,43631.5,3229.48,,,,,
43631.6,0,43631.6,3620.932,,,,,
43631.7,0,43631.7,3351.806,,,,,
43631.8,0,43631.8,3351.811,,,,,
43631.9,0,43631.9,3058.219,,,,,
43632,0,43632,2911.428,,,,,
43632.1,0,43632.1,2984.822,,,,,
43632.2,0,43632.2,3009.286,,,,,
43632.3,0,43632.3,2935.892,,,,,
43632.4,0,43632.4,2666.769,,,,,
43632.5,0,43632.5,2838.026,,,,,
43632.6,0,43632.6,2935.891,,,,,
43632.7,0.0009999914,43632.7,2984.822,,,,,
43632.8,0,43632.8,3082.685,,,,,
43632.9,0.0002,43632.9,3082.685,,,,,
43633,0,43633,2764.63,,,,,
43633.1,0,43633.1,2764.629,,,,,
43633.2,0,43633.2,2691.234,,,,,
43633.3,0,43633.3,2519.971,,,,,
43633.4,0,43633.4,2446.578,,,,,
43633.5,0,43633.5,2984.823,,,,,
43633.6,0,43633.6,2838.028,,,,,
43633.7,0,43633.7,2984.825,,,,,
43633.8,0.0002814393,43633.8,2715.698,,,,,
43633.9,0.00135976,43633.9,2666.767,,,,,
43634,0,43634,108628.1,,,,,
43634.1,0,43634.1,58473.17,,,,,
43634.2,0,43634.2,32294.83,,,,,
43634.3,0,43634.3,11449.98,,,,,
43634.4,0,43634.4,7266.332,,,,,
43634.5,0,43634.5,5480.328,,,,,
43634.6,0,43634.6,4697.422,,,,,
43634.7,0,43634.7,5480.328,,,,,
43634.8,0,43634.8,3987.917,,,,,
43634.9,0,43634.9,3767.726,,,,,
43635,0,43635,149241.1,,,,,
43635.1,0,43635.1,1110747,,,,,
43635.2,0,43635.2,63121.66,,,,,
43635.3,0,43635.3,28869.59,,,,,
43635.4,0,43635.4,20086.37,,,,,
43635.5,0,43635.5,14924.11,,,,,
43635.6,0,43635.6,12722.19,,,,,
43635.7,0,43635.7,10300.09,,,,,
43635.8,0,43635.8,9419.314,,,,,
43635.9,0.0002132957,43635.9,8367.288,,,,,
43636,0,43636,7192.934,,,,,
43636.1,0,43636.1,6997.205,,,,,
43636.2,0,43636.2,6483.425,,,,,
43636.3,0,43636.3,6165.369,,,,,
43636.4,0,43636.4,5773.918,,,,,
